CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_String,RFM_Segment
140425,8,7,57295.91,3,1,1,5,311,At Risk
140426,2,15,178152.19,5,5,5,15,555,Champions
140427,30,6,67067.33,1,1,1,3,111,At Risk
140428,3,16,226350.32,4,5,5,14,455,Champions
140429,11,7,104365.91,2,1,2,5,212,At Risk
140430,12,8,87808.18,2,1,1,4,211,At Risk
140431,4,16,179638.93,4,5,5,14,455,Champions
140432,16,4,52016.21,1,1,1,3,111,At Risk
140433,17,9,107843.19,1,2,2,5,122,At Risk
140434,4,14,185469.17,4,5,5,14,455,Champions
140435,7,7,106358.49,3,1,2,6,312,At Risk
140436,13,9,114871.9,2,2,2,6,222,At Risk
140437,23,10,167603.18,1,2,4,7,124,Needs Attention
140438,6,7,91752.44,3,1,1,5,311,At Risk
140439,3,8,84535.48,4,1,1,6,411,At Risk
140440,11,13,107819.87,2,4,2,8,242,Needs Attention
140441,14,7,88390.44,1,1,1,3,111,At Risk
140442,9,8,66309.3,2,1,1,4,211,At Risk
140443,5,14,209643.29,4,5,5,14,455,Champions
140444,4,11,153711.77,4,3,4,11,434,Loyal
140445,10,10,95729.06,2,2,1,5,221,At Risk
140446,10,16,175412.5,2,5,5,12,255,Loyal
140447,10,8,86872.09,2,1,1,4,211,At Risk
140448,4,12,124517.82,4,4,3,11,443,Loyal
140449,14,12,145561.97,1,4,3,8,143,Needs Attention
140450,5,14,219543.09,4,5,5,14,455,Champions
140451,11,12,150628.4,2,4,4,10,244,Potential
140452,7,22,177133.14,3,5,5,13,355,Champions
140453,3,9,132557.15,4,2,3,9,423,Potential
140454,4,8,80239.17,4,1,1,6,411,At Risk
140455,12,12,148294.78,2,4,4,10,244,Potential
140456,3,14,203020.49,4,5,5,14,455,Champions
140457,16,12,120669.41,1,4,2,7,142,Needs Attention
140458,8,14,140805.74,3,5,3,11,353,Loyal
140459,5,6,53685.25,4,1,1,6,411,At Risk
140460,39,7,65507.14,1,1,1,3,111,At Risk
140461,1,18,182963.93,5,5,5,15,555,Champions
140462,5,9,118919.87,4,2,2,8,422,Needs Attention
140463,1,16,236542.76,5,5,5,15,555,Champions
140464,1,12,150859.64,5,4,4,13,544,Champions
140465,16,8,78605.89,1,1,1,3,111,At Risk
140466,31,8,122381.44,1,1,2,4,112,At Risk
140467,5,16,155489.65,4,5,4,13,454,Champions
140468,17,7,81049.72,1,1,1,3,111,At Risk
140469,16,11,140707.5,1,3,3,7,133,Needs Attention
140470,2,10,95450.18,5,2,1,8,521,Needs Attention
140471,7,7,83855.11,3,1,1,5,311,At Risk
140472,2,14,200068.89,5,5,5,15,555,Champions
140473,11,9,65930.12,2,2,1,5,221,At Risk
140474,5,10,144664.61,4,2,3,9,423,Potential
140475,4,15,142178.11000000002,4,5,3,12,453,Loyal
140476,5,8,110017.0,4,1,2,7,412,Needs Attention
140477,7,12,122872.05,3,4,3,10,343,Potential
140478,4,9,98009.66,4,2,2,8,422,Needs Attention
140479,12,14,157654.31,2,5,4,11,254,Loyal
140480,1,7,51052.56,5,1,1,7,511,Needs Attention
140481,4,8,58676.62,4,1,1,6,411,At Risk
140482,9,9,116584.11,2,2,2,6,222,At Risk
140483,9,7,44768.35,2,1,1,4,211,At Risk
140484,6,10,65209.03,3,2,1,6,321,At Risk
140485,2,16,183759.82,5,5,5,15,555,Champions
140486,10,6,57253.33,2,1,1,4,211,At Risk
140487,2,14,151047.27000000002,5,5,4,14,554,Champions
140488,1,8,121285.63,5,1,2,8,512,Needs Attention
140489,9,10,107132.28,2,2,2,6,222,At Risk
140490,7,9,130230.84,3,2,3,8,323,Needs Attention
140491,2,11,117296.41,5,3,2,10,532,Potential
140492,9,14,162574.58000000002,2,5,4,11,254,Loyal
140493,1,14,114486.21,5,5,2,12,552,Loyal
140494,5,18,241969.26,4,5,5,14,455,Champions
140495,7,14,215367.8,3,5,5,13,355,Champions
140496,3,15,146775.25,4,5,4,13,454,Champions
140497,2,16,172596.56,5,5,4,14,554,Champions
140498,3,17,220872.78,4,5,5,14,455,Champions
140499,4,11,134243.91,4,3,3,10,433,Potential
140500,19,8,90778.21,1,1,1,3,111,At Risk
140501,1,12,122911.64,5,4,3,12,543,Loyal
140502,5,8,124275.04,4,1,3,8,413,Needs Attention
140503,8,15,163504.03,3,5,4,12,354,Loyal
140504,4,8,65734.85,4,1,1,6,411,At Risk
140505,7,6,83382.43,3,1,1,5,311,At Risk
140506,2,9,80283.39,5,2,1,8,521,Needs Attention
140507,12,4,42369.62,2,1,1,4,211,At Risk
140508,16,15,194632.35,1,5,5,11,155,Loyal
140509,4,6,60300.68,4,1,1,6,411,At Risk
140510,1,14,124763.2,5,5,3,13,553,Champions
140511,8,11,126670.33,3,3,3,9,333,Potential
140512,1,14,190708.08,5,5,5,15,555,Champions
140513,5,10,155900.59,4,2,4,10,424,Potential
140514,27,10,154548.43,1,2,4,7,124,Needs Attention
140515,3,11,153359.12,4,3,4,11,434,Loyal
140516,10,12,141101.05,2,4,3,9,243,Potential
140517,4,11,145905.37,4,3,3,10,433,Potential
140518,3,10,157955.55,4,2,4,10,424,Potential
140519,6,7,69599.93,3,1,1,5,311,At Risk
140520,1,17,252357.38,5,5,5,15,555,Champions
140521,24,7,103164.38,1,1,2,4,112,At Risk
140522,1,18,180027.96,5,5,5,15,555,Champions
140523,4,9,76785.67,4,2,1,7,421,Needs Attention
140524,14,11,101166.44,1,3,2,6,132,At Risk
140525,26,11,118451.45,1,3,2,6,132,At Risk
140526,1,21,234908.35,5,5,5,15,555,Champions
140527,14,10,150787.19,1,2,4,7,124,Needs Attention
140528,11,16,216241.36,2,5,5,12,255,Loyal
140529,9,14,142223.9,2,5,3,10,253,Potential
140530,5,15,156507.28,4,5,4,13,454,Champions
140531,12,14,196481.24,2,5,5,12,255,Loyal
140532,1,16,196141.35,5,5,5,15,555,Champions
140533,25,9,125912.1,1,2,3,6,123,At Risk
140534,14,7,68902.39,1,1,1,3,111,At Risk
140535,6,8,114235.16,3,1,2,6,312,At Risk
140536,7,9,105901.9,3,2,2,7,322,Needs Attention
140537,17,9,98876.26,1,2,2,5,122,At Risk
140538,2,10,117150.48,5,2,2,9,522,Potential
140539,2,12,118428.58,5,4,2,11,542,Loyal
140540,10,16,196487.8,2,5,5,12,255,Loyal
140541,16,13,173191.94,1,4,4,9,144,Potential
140542,3,11,139216.85,4,3,3,10,433,Potential
140543,1,9,69390.6,5,2,1,8,521,Needs Attention
140544,10,16,235709.04,2,5,5,12,255,Loyal
140545,7,13,148093.26,3,4,4,11,344,Loyal
140546,1,18,221038.43,5,5,5,15,555,Champions
140547,1,12,129965.11,5,4,3,12,543,Loyal
140548,8,12,174611.47,3,4,4,11,344,Loyal
140549,31,9,125074.59,1,2,3,6,123,At Risk
140550,12,9,117963.68,2,2,2,6,222,At Risk
140551,11,10,144008.91999999998,2,2,3,7,223,Needs Attention
140552,16,9,81691.69,1,2,1,4,121,At Risk
140553,5,18,201078.41,4,5,5,14,455,Champions
140554,1,11,117026.28,5,3,2,10,532,Potential
140555,4,11,135000.31,4,3,3,10,433,Potential
140556,58,6,69801.36,1,1,1,3,111,At Risk
140557,25,9,93269.02,1,2,1,4,121,At Risk
140558,12,10,114143.64,2,2,2,6,222,At Risk
140559,24,9,120473.83,1,2,2,5,122,At Risk
140560,29,10,150422.86000000002,1,2,4,7,124,Needs Attention
140561,7,12,168116.97999999998,3,4,4,11,344,Loyal
140562,12,7,71960.97,2,1,1,4,211,At Risk
140563,15,17,187831.87,1,5,5,11,155,Loyal
140564,2,15,193892.85,5,5,5,15,555,Champions
140565,1,12,120051.88,5,4,2,11,542,Loyal
140566,5,16,191206.79,4,5,5,14,455,Champions
140567,36,9,117418.48,1,2,2,5,122,At Risk
140568,9,11,125985.85,2,3,3,8,233,Needs Attention
140569,23,10,77724.76,1,2,1,4,121,At Risk
140570,7,10,75556.01,3,2,1,6,321,At Risk
140571,8,7,67505.92,3,1,1,5,311,At Risk
140572,12,8,123006.68,2,1,3,6,213,At Risk
140573,6,19,228651.48,3,5,5,13,355,Champions
140574,14,14,110638.43,1,5,2,8,152,Needs Attention
140575,12,15,196112.48,2,5,5,12,255,Loyal
140576,23,8,109979.75,1,1,2,4,112,At Risk
140577,11,14,213400.1,2,5,5,12,255,Loyal
140578,7,9,73958.8,3,2,1,6,321,At Risk
140579,16,10,82086.17,1,2,1,4,121,At Risk
140580,6,15,157789.17,3,5,4,12,354,Loyal
140581,3,12,135495.85,4,4,3,11,443,Loyal
140582,2,13,92853.79,5,4,1,10,541,Potential
140583,9,13,125974.96,2,4,3,9,243,Potential
140584,3,12,108537.96,4,4,2,10,442,Potential
140585,25,19,180929.05,1,5,5,11,155,Loyal
140586,1,15,153395.49,5,5,4,14,554,Champions
140587,20,6,59319.07,1,1,1,3,111,At Risk
140588,8,15,169988.65,3,5,4,12,354,Loyal
140589,13,11,141812.26,2,3,3,8,233,Needs Attention
140590,10,9,112147.17,2,2,2,6,222,At Risk
140591,8,15,194565.29,3,5,5,13,355,Champions
140592,13,16,189489.96,2,5,5,12,255,Loyal
140593,1,12,130466.08,5,4,3,12,543,Loyal
140594,1,12,132933.54,5,4,3,12,543,Loyal
140595,27,9,97724.63,1,2,2,5,122,At Risk
140596,7,16,219547.09,3,5,5,13,355,Champions
140597,7,13,130740.0,3,4,3,10,343,Potential
140598,10,5,71095.33,2,1,1,4,211,At Risk
140599,4,12,177101.38,4,4,5,13,445,Champions
140600,29,7,92071.42,1,1,1,3,111,At Risk
140601,19,11,153277.12,1,3,4,8,134,Needs Attention
140602,4,14,148594.56,4,5,4,13,454,Champions
140603,6,12,132637.39,3,4,3,10,343,Potential
140604,2,21,226002.28,5,5,5,15,555,Champions
140605,2,17,183497.18,5,5,5,15,555,Champions
140606,10,9,107144.35,2,2,2,6,222,At Risk
140607,3,13,136883.5,4,4,3,11,443,Loyal
140608,13,8,103931.79,2,1,2,5,212,At Risk
140609,4,14,135161.06,4,5,3,12,453,Loyal
140610,3,8,72335.8,4,1,1,6,411,At Risk
140611,6,9,91376.65,3,2,1,6,321,At Risk
140612,1,13,170691.0,5,4,4,13,544,Champions
140613,4,6,61750.46000000001,4,1,1,6,411,At Risk
140614,2,12,170749.57,5,4,4,13,544,Champions
140615,8,10,92950.49,3,2,1,6,321,At Risk
140616,2,14,159952.72,5,5,4,14,554,Champions
140617,26,10,141129.98,1,2,3,6,123,At Risk
140618,3,9,100064.8,4,2,2,8,422,Needs Attention
140619,16,9,139593.87,1,2,3,6,123,At Risk
140620,3,8,103790.76,4,1,2,7,412,Needs Attention
140621,3,10,102634.56,4,2,2,8,422,Needs Attention
140622,6,13,187962.45,3,4,5,12,345,Loyal
140623,4,12,138297.64,4,4,3,11,443,Loyal
140624,11,11,143902.65,2,3,3,8,233,Needs Attention
140625,11,11,87439.24,2,3,1,6,231,At Risk
140626,9,13,166441.42,2,4,4,10,244,Potential
140627,11,12,146094.14,2,4,4,10,244,Potential
140628,13,11,116898.53,2,3,2,7,232,Needs Attention
140629,13,10,117034.07,2,2,2,6,222,At Risk
140630,26,11,122345.41,1,3,2,6,132,At Risk
140631,5,9,141436.96,4,2,3,9,423,Potential
140632,19,7,99536.35,1,1,2,4,112,At Risk
140633,8,7,101543.56,3,1,2,6,312,At Risk
140634,1,13,111422.39,5,4,2,11,542,Loyal
140635,2,15,198850.49,5,5,5,15,555,Champions
140636,10,14,196567.72,2,5,5,12,255,Loyal
140637,3,13,144080.68,4,4,3,11,443,Loyal
140638,2,16,200341.2,5,5,5,15,555,Champions
140639,1,8,102886.99,5,1,2,8,512,Needs Attention
140640,4,9,76076.45,4,2,1,7,421,Needs Attention
140641,1,13,148352.06999999998,5,4,4,13,544,Champions
140642,3,14,226925.56,4,5,5,14,455,Champions
140643,27,8,130137.08,1,1,3,5,113,At Risk
140644,1,10,107570.82,5,2,2,9,522,Potential
140645,8,14,183987.6,3,5,5,13,355,Champions
140646,15,8,47382.7,1,1,1,3,111,At Risk
140647,43,7,69991.86,1,1,1,3,111,At Risk
140648,16,14,161350.26,1,5,4,10,154,Potential
140649,5,14,158433.37,4,5,4,13,454,Champions
140650,8,8,102719.9,3,1,2,6,312,At Risk
140651,1,5,51631.81,5,1,1,7,511,Needs Attention
140652,7,10,113204.89,3,2,2,7,322,Needs Attention
140653,16,13,173798.71,1,4,4,9,144,Potential
140654,13,10,108627.15,2,2,2,6,222,At Risk
140655,23,12,144462.27000000002,1,4,3,8,143,Needs Attention
140656,4,15,209739.42,4,5,5,14,455,Champions
140657,1,12,154972.38999999998,5,4,4,13,544,Champions
140658,3,15,193384.61,4,5,5,14,455,Champions
140659,1,14,180736.09,5,5,5,15,555,Champions
140660,3,14,165061.61,4,5,4,13,454,Champions
140661,16,11,156634.57,1,3,4,8,134,Needs Attention
140662,1,9,92553.35,5,2,1,8,521,Needs Attention
140663,18,11,176497.93,1,3,5,9,135,Potential
140664,5,10,119458.59,4,2,2,8,422,Needs Attention
140665,2,9,108299.93,5,2,2,9,522,Potential
140666,10,11,178266.05,2,3,5,10,235,Potential
140667,17,4,47375.3,1,1,1,3,111,At Risk
140668,1,12,138791.47,5,4,3,12,543,Loyal
140669,4,4,40495.44,4,1,1,6,411,At Risk
140670,8,13,140017.54,3,4,3,10,343,Potential
140671,2,12,161918.96000000002,5,4,4,13,544,Champions
140672,1,15,236213.11,5,5,5,15,555,Champions
140673,27,8,80744.59,1,1,1,3,111,At Risk
140674,5,17,258808.39,4,5,5,14,455,Champions
140675,15,8,112056.1,1,1,2,4,112,At Risk
140676,3,11,110575.39,4,3,2,9,432,Potential
140677,1,17,213893.41,5,5,5,15,555,Champions
140678,9,15,176107.77,2,5,5,12,255,Loyal
140679,2,12,124111.77,5,4,3,12,543,Loyal
140680,3,9,98140.34,4,2,2,8,422,Needs Attention
140681,1,14,117774.42,5,5,2,12,552,Loyal
140682,31,7,76784.70999999999,1,1,1,3,111,At Risk
140683,1,18,220543.86,5,5,5,15,555,Champions
140684,11,8,69425.34999999999,2,1,1,4,211,At Risk
140685,9,13,176620.14,2,4,5,11,245,Loyal
140686,16,11,99436.94,1,3,2,6,132,At Risk
140687,13,9,104804.29,2,2,2,6,222,At Risk
140688,36,6,52650.77,1,1,1,3,111,At Risk
140689,4,11,125155.98,4,3,3,10,433,Potential
140690,4,10,142794.53,4,2,3,9,423,Potential
140691,1,12,169278.1,5,4,4,13,544,Champions
140692,25,12,146730.33,1,4,4,9,144,Potential
140693,1,10,89734.59,5,2,1,8,521,Needs Attention
140694,1,9,88817.1,5,2,1,8,521,Needs Attention
140695,1,15,212023.58,5,5,5,15,555,Champions
140696,16,12,145356.08,1,4,3,8,143,Needs Attention
140697,1,14,155206.59,5,5,4,14,554,Champions
140698,2,14,187354.94,5,5,5,15,555,Champions
140699,4,16,203219.94,4,5,5,14,455,Champions
140700,2,13,131277.11,5,4,3,12,543,Loyal
140701,3,11,145343.62,4,3,3,10,433,Potential
140702,7,17,230094.38,3,5,5,13,355,Champions
140703,7,18,171200.26,3,5,4,12,354,Loyal
140704,1,12,169704.3,5,4,4,13,544,Champions
140705,4,5,56945.34,4,1,1,6,411,At Risk
140706,6,12,117102.14,3,4,2,9,342,Potential
140707,2,11,132190.21,5,3,3,11,533,Loyal
140708,4,17,271514.41000000003,4,5,5,14,455,Champions
140709,10,12,98432.32,2,4,2,8,242,Needs Attention
140710,1,14,214887.69,5,5,5,15,555,Champions
140711,6,9,103921.84,3,2,2,7,322,Needs Attention
140712,7,11,121626.22,3,3,2,8,332,Needs Attention
140713,2,8,106303.92,5,1,2,8,512,Needs Attention
140714,14,14,185359.35,1,5,5,11,155,Loyal
140715,4,12,145295.24,4,4,3,11,443,Loyal
140716,1,12,124213.6,5,4,3,12,543,Loyal
140717,10,16,213843.38,2,5,5,12,255,Loyal
140718,1,14,176691.82,5,5,5,15,555,Champions
140719,6,10,128044.02,3,2,3,8,323,Needs Attention
140720,3,16,247116.38,4,5,5,14,455,Champions
140721,1,7,64660.06,5,1,1,7,511,Needs Attention
140722,2,11,129714.18,5,3,3,11,533,Loyal
140723,19,10,113288.47,1,2,2,5,122,At Risk
140724,3,18,183777.58,4,5,5,14,455,Champions
140725,18,9,154006.81,1,2,4,7,124,Needs Attention
140726,6,16,215350.67,3,5,5,13,355,Champions
140727,3,12,177408.96,4,4,5,13,445,Champions
140728,44,6,48219.71,1,1,1,3,111,At Risk
140729,1,12,148365.09,5,4,4,13,544,Champions
140730,7,7,97834.01,3,1,2,6,312,At Risk
140731,2,13,146484.17,5,4,4,13,544,Champions
140732,4,13,151191.2,4,4,4,12,444,Loyal
140733,4,11,130566.06,4,3,3,10,433,Potential
140734,5,15,188583.46,4,5,5,14,455,Champions
140735,29,8,104683.38,1,1,2,4,112,At Risk
140736,1,14,195292.35,5,5,5,15,555,Champions
140737,21,4,45885.03999999999,1,1,1,3,111,At Risk
140738,13,9,92419.12,2,2,1,5,221,At Risk
140739,17,12,153772.69,1,4,4,9,144,Potential
140740,3,13,131849.45,4,4,3,11,443,Loyal
140741,16,7,69339.16,1,1,1,3,111,At Risk
140742,8,13,206302.97,3,4,5,12,345,Loyal
140743,1,13,147855.83000000002,5,4,4,13,544,Champions
140744,4,10,110406.58,4,2,2,8,422,Needs Attention
140745,6,13,162729.78,3,4,4,11,344,Loyal
140746,1,4,60434.56,5,1,1,7,511,Needs Attention
140747,6,15,152347.73,3,5,4,12,354,Loyal
140748,4,11,136132.72,4,3,3,10,433,Potential
140749,2,12,120586.27,5,4,2,11,542,Loyal
140750,3,7,85866.07,4,1,1,6,411,At Risk
140751,6,15,175215.56,3,5,5,13,355,Champions
140752,4,9,94263.7,4,2,1,7,421,Needs Attention
140753,3,13,127121.2,4,4,3,11,443,Loyal
140754,10,14,209185.35,2,5,5,12,255,Loyal
140755,2,11,133080.92,5,3,3,11,533,Loyal
140756,3,15,204831.58,4,5,5,14,455,Champions
140757,5,9,104499.92,4,2,2,8,422,Needs Attention
140758,2,15,187112.96,5,5,5,15,555,Champions
140759,2,9,120206.52,5,2,2,9,522,Potential
140760,5,13,148982.7,4,4,4,12,444,Loyal
140761,7,11,122266.56,3,3,2,8,332,Needs Attention
140762,30,6,69743.23,1,1,1,3,111,At Risk
140763,4,12,70189.28,4,4,1,9,441,Potential
140764,5,17,235084.96,4,5,5,14,455,Champions
140765,3,13,166621.1,4,4,4,12,444,Loyal
140766,20,9,83168.92,1,2,1,4,121,At Risk
140767,1,11,159059.2,5,3,4,12,534,Loyal
140768,9,15,159524.91999999998,2,5,4,11,254,Loyal
140769,27,9,50625.49,1,2,1,4,121,At Risk
140770,3,11,102973.23,4,3,2,9,432,Potential
140771,3,11,161008.93,4,3,4,11,434,Loyal
140772,10,11,138785.96,2,3,3,8,233,Needs Attention
140773,3,6,98257.19,4,1,2,7,412,Needs Attention
140774,1,16,182452.54,5,5,5,15,555,Champions
140775,3,16,172043.07,4,5,4,13,454,Champions
140776,17,12,195213.04,1,4,5,10,145,Potential
140777,3,14,112069.75,4,5,2,11,452,Loyal
140778,16,8,96866.9,1,1,2,4,112,At Risk
140779,1,16,221614.96,5,5,5,15,555,Champions
140780,16,6,95638.84,1,1,1,3,111,At Risk
140781,1,4,55682.16,5,1,1,7,511,Needs Attention
140782,13,13,142684.72,2,4,3,9,243,Potential
140783,12,10,144078.53,2,2,3,7,223,Needs Attention
140784,2,8,63782.23,5,1,1,7,511,Needs Attention
140785,1,15,213496.19,5,5,5,15,555,Champions
140786,3,11,92873.38,4,3,1,8,431,Needs Attention
140787,3,5,52676.13,4,1,1,6,411,At Risk
140788,10,17,183228.89,2,5,5,12,255,Loyal
140789,2,9,140154.13,5,2,3,10,523,Potential
140790,2,8,65002.85,5,1,1,7,511,Needs Attention
140791,3,18,245731.34,4,5,5,14,455,Champions
140792,17,9,94668.72,1,2,1,4,121,At Risk
140793,42,11,95411.77,1,3,1,5,131,At Risk
140794,1,10,125688.28,5,2,3,10,523,Potential
140795,7,12,112023.31,3,4,2,9,342,Potential
140796,3,8,71940.01,4,1,1,6,411,At Risk
140797,15,12,152492.82,1,4,4,9,144,Potential
140798,3,7,49639.86,4,1,1,6,411,At Risk
140799,2,11,105772.02,5,3,2,10,532,Potential
140800,4,13,175029.18,4,4,4,12,444,Loyal
140801,6,7,106353.66,3,1,2,6,312,At Risk
140802,3,12,127868.55,4,4,3,11,443,Loyal
140803,5,13,178190.17,4,4,5,13,445,Champions
140804,3,14,195150.43,4,5,5,14,455,Champions
140805,13,9,98647.05,2,2,2,6,222,At Risk
140806,3,14,223721.87,4,5,5,14,455,Champions
140807,1,13,153506.62,5,4,4,13,544,Champions
140808,12,16,222813.6,2,5,5,12,255,Loyal
140809,1,9,83782.54,5,2,1,8,521,Needs Attention
140810,21,7,111899.27,1,1,2,4,112,At Risk
140811,23,10,100809.28,1,2,2,5,122,At Risk
140812,8,16,220239.26,3,5,5,13,355,Champions
140813,14,9,117693.65,1,2,2,5,122,At Risk
140814,7,12,117885.8,3,4,2,9,342,Potential
140815,4,10,119345.88,4,2,2,8,422,Needs Attention
140816,3,15,195012.85,4,5,5,14,455,Champions
140817,6,12,155343.33000000002,3,4,4,11,344,Loyal
140818,1,15,161567.89,5,5,4,14,554,Champions
140819,3,16,170292.74,4,5,4,13,454,Champions
140820,1,7,97754.07,5,1,2,8,512,Needs Attention
140821,8,9,121280.72,3,2,2,7,322,Needs Attention
140822,8,14,178464.26,3,5,5,13,355,Champions
140823,4,15,210762.04,4,5,5,14,455,Champions
140824,9,14,149985.53,2,5,4,11,254,Loyal
140825,2,12,113708.13,5,4,2,11,542,Loyal
140826,11,7,86617.23,2,1,1,4,211,At Risk
140827,2,11,136184.92,5,3,3,11,533,Loyal
140828,7,19,224734.76,3,5,5,13,355,Champions
140829,23,8,73883.05,1,1,1,3,111,At Risk
140830,1,13,139868.06,5,4,3,12,543,Loyal
140831,16,13,162855.65,1,4,4,9,144,Potential
140832,1,17,205307.11,5,5,5,15,555,Champions
140833,7,15,166458.59,3,5,4,12,354,Loyal
140834,16,13,137268.07,1,4,3,8,143,Needs Attention
140835,1,13,186119.47,5,4,5,14,545,Champions
140836,4,7,79813.48000000001,4,1,1,6,411,At Risk
140837,4,12,151146.06,4,4,4,12,444,Loyal
140838,3,11,107126.98,4,3,2,9,432,Potential
140839,17,7,110646.28,1,1,2,4,112,At Risk
140840,2,14,188068.04,5,5,5,15,555,Champions
140841,10,12,123653.98,2,4,3,9,243,Potential
140842,17,9,151985.47999999998,1,2,4,7,124,Needs Attention
140843,10,6,47249.0,2,1,1,4,211,At Risk
140844,27,9,117791.91,1,2,2,5,122,At Risk
140845,6,8,80823.23,3,1,1,5,311,At Risk
140846,3,8,99104.88,4,1,2,7,412,Needs Attention
140847,6,12,136552.13,3,4,3,10,343,Potential
140848,15,7,97195.27,1,1,2,4,112,At Risk
140849,14,10,163552.61,1,2,4,7,124,Needs Attention
140850,3,9,127176.26,4,2,3,9,423,Potential
140851,4,15,189077.41,4,5,5,14,455,Champions
140852,12,10,144031.32,2,2,3,7,223,Needs Attention
140853,2,11,137398.28,5,3,3,11,533,Loyal
140854,7,7,82325.04000000001,3,1,1,5,311,At Risk
140855,6,12,119439.79,3,4,2,9,342,Potential
140856,5,9,84748.89,4,2,1,7,421,Needs Attention
140857,1,15,203265.63,5,5,5,15,555,Champions
140858,9,11,169046.41999999998,2,3,4,9,234,Potential
140859,3,15,165015.14,4,5,4,13,454,Champions
140860,11,7,93951.84,2,1,1,4,211,At Risk
140861,2,16,183559.19,5,5,5,15,555,Champions
140862,14,14,165864.25,1,5,4,10,154,Potential
140863,1,20,315712.33,5,5,5,15,555,Champions
140864,14,10,125882.54,1,2,3,6,123,At Risk
140865,6,14,166754.56,3,5,4,12,354,Loyal
140866,2,16,154633.73,5,5,4,14,554,Champions
140867,13,12,152011.7,2,4,4,10,244,Potential
140868,15,8,121612.88,1,1,2,4,112,At Risk
140869,3,13,145853.64,4,4,3,11,443,Loyal
140870,27,7,111960.63,1,1,2,4,112,At Risk
140871,7,13,147618.05,3,4,4,11,344,Loyal
140872,8,8,81220.64,3,1,1,5,311,At Risk
140873,2,13,168815.83,5,4,4,13,544,Champions
140874,1,18,198621.34,5,5,5,15,555,Champions
140875,1,15,194075.95,5,5,5,15,555,Champions
140876,13,8,66598.56,2,1,1,4,211,At Risk
140877,9,10,74236.59,2,2,1,5,221,At Risk
140878,5,12,148971.38,4,4,4,12,444,Loyal
140879,1,12,141976.78,5,4,3,12,543,Loyal
140880,31,11,135680.24,1,3,3,7,133,Needs Attention
140881,15,5,57551.31,1,1,1,3,111,At Risk
140882,1,10,101486.17,5,2,2,9,522,Potential
140883,4,9,125122.84,4,2,3,9,423,Potential
140884,7,14,142700.55,3,5,3,11,353,Loyal
140885,5,8,80192.53,4,1,1,6,411,At Risk
140886,6,8,87590.64,3,1,1,5,311,At Risk
140887,12,13,198371.03,2,4,5,11,245,Loyal
140888,10,11,111101.25,2,3,2,7,232,Needs Attention
140889,3,16,200767.0,4,5,5,14,455,Champions
140890,11,14,182559.18,2,5,5,12,255,Loyal
140891,14,6,37853.78,1,1,1,3,111,At Risk
140892,6,9,95646.6,3,2,1,6,321,At Risk
140893,16,8,48072.02,1,1,1,3,111,At Risk
140894,13,15,252458.66,2,5,5,12,255,Loyal
140895,13,16,222364.49,2,5,5,12,255,Loyal
140896,1,14,207728.5,5,5,5,15,555,Champions
140897,8,8,131145.19,3,1,3,7,313,Needs Attention
140898,13,7,45560.66,2,1,1,4,211,At Risk
140899,19,9,131249.46,1,2,3,6,123,At Risk
140900,1,12,163004.75,5,4,4,13,544,Champions
140901,18,8,95491.65,1,1,1,3,111,At Risk
140902,13,9,129912.26,2,2,3,7,223,Needs Attention
140903,12,16,230486.33,2,5,5,12,255,Loyal
140904,23,12,130841.64,1,4,3,8,143,Needs Attention
140905,12,16,183206.99,2,5,5,12,255,Loyal
140906,18,11,138305.47,1,3,3,7,133,Needs Attention
140907,5,10,106323.12,4,2,2,8,422,Needs Attention
140908,1,12,152483.58000000002,5,4,4,13,544,Champions
140909,13,9,111833.18,2,2,2,6,222,At Risk
140910,4,19,236586.21,4,5,5,14,455,Champions
140911,15,14,219645.68,1,5,5,11,155,Loyal
140912,2,12,128418.39,5,4,3,12,543,Loyal
140913,2,11,149537.7,5,3,4,12,534,Loyal
140914,3,10,110947.81,4,2,2,8,422,Needs Attention
140915,5,13,113449.12,4,4,2,10,442,Potential
140916,20,12,135213.68,1,4,3,8,143,Needs Attention
140917,5,12,161326.99,4,4,4,12,444,Loyal
140918,14,13,160976.89,1,4,4,9,144,Potential
140919,8,11,126604.04,3,3,3,9,333,Potential
140920,9,16,221239.84,2,5,5,12,255,Loyal
140921,3,9,109160.03,4,2,2,8,422,Needs Attention
140922,7,12,175537.38,3,4,5,12,345,Loyal
140923,2,17,215653.67,5,5,5,15,555,Champions
140924,24,12,144304.8,1,4,3,8,143,Needs Attention
140925,14,10,129408.99,1,2,3,6,123,At Risk
140926,1,9,128581.6,5,2,3,10,523,Potential
140927,10,18,227110.07,2,5,5,12,255,Loyal
140928,3,14,208803.27,4,5,5,14,455,Champions
140929,10,13,165146.96,2,4,4,10,244,Potential
140930,10,12,148932.66,2,4,4,10,244,Potential
140931,11,9,118673.14,2,2,2,6,222,At Risk
140932,4,9,152451.12,4,2,4,10,424,Potential
140933,1,12,184766.15,5,4,5,14,545,Champions
140934,2,11,120098.63,5,3,2,10,532,Potential
140935,8,10,93083.66,3,2,1,6,321,At Risk
140936,8,12,127308.01,3,4,3,10,343,Potential
140937,7,15,175360.47,3,5,5,13,355,Champions
140938,18,6,83809.22,1,1,1,3,111,At Risk
