CustomerID,Transaction_Count,Total_Spent,Avg_Amount,Std_Amount,Min_Amount,Max_Amount,Fraud_Count,Fraud_Rate,Customer_Value
134248,10,141340.3,14134.03,7465.16,4360.62,23155.6,8,0.8,High
134249,9,107084.46,11898.27,7869.77,2039.33,23318.71,6,0.6667,Medium
134250,10,81857.19,8185.72,8714.37,163.1,23340.16,4,0.4,Low
134251,8,94591.79,11823.97,4709.41,6329.88,19880.04,5,0.625,Low
134252,11,140896.81,12808.8,8489.86,487.15,21459.48,7,0.6364,High
134253,11,139819.19,12710.84,6864.2,309.77,21010.76,4,0.3636,High
134254,9,99765.25,11085.03,8188.97,555.42,21896.99,7,0.7778,Low
134255,9,135780.09,15086.68,7722.06,2353.83,22370.1,4,0.4444,High
134256,11,143003.14,13000.29,6520.16,1753.85,23355.31,4,0.3636,High
134257,8,80318.83,10039.85,8024.44,1446.78,21144.81,6,0.75,Low
134258,12,151961.82,12663.48,6191.4,2299.35,21488.01,7,0.5833,High
134259,10,110929.3,11092.93,7548.89,320.45,23446.82,4,0.4,Medium
134260,10,142190.23,14219.02,6380.08,4643.18,22734.12,6,0.6,High
134261,15,178587.15,11905.81,7107.23,223.65,22573.01,7,0.4667,VIP
134262,12,156750.94,13062.58,6298.3,3521.2,23998.36,1,0.0833,High
134263,11,143209.08,13019.01,6615.96,2349.46,23319.62,6,0.5455,High
134264,9,131406.6,14600.73,8176.22,62.86,23555.85,5,0.5556,Medium
134265,11,130802.26,11891.11,6203.46,4521.62,22458.26,5,0.4545,Medium
134266,9,100465.4,11162.82,8001.21,395.04,22913.03,6,0.6667,Low
134267,10,114358.79,11435.88,6175.27,3524.74,21150.77,7,0.7,Medium
134268,8,87818.9,10977.36,6505.58,168.52,17779.59,3,0.375,Low
134269,14,176626.09,12616.15,7954.82,1243.87,23803.61,6,0.4286,VIP
134270,15,162552.55,10836.84,7101.88,396.63,23192.85,6,0.4,High
134271,5,56003.14,11200.63,7339.82,312.89,19387.17,3,0.6,Low
134272,8,127351.02,15918.88,5521.11,8771.44,22856.92,6,0.75,Medium
134273,9,91418.47,10157.61,7664.62,202.28,21483.82,5,0.5556,Low
134274,11,124439.55,11312.69,5875.38,2564.21,21848.39,6,0.5455,Medium
134275,14,172920.3,12351.45,6940.92,1663.18,22233.01,4,0.2857,VIP
134276,7,83833.38,11976.2,7608.42,1211.29,23152.02,3,0.4286,Low
134277,11,108044.3,9822.21,7924.74,1882.45,23267.49,7,0.6364,Medium
134278,9,114179.03,12686.56,4930.32,5334.31,18868.3,6,0.6667,Medium
134279,15,139718.88,9314.59,7775.6,241.87,21625.63,6,0.4,High
134280,13,177645.4,13665.03,5925.52,1948.31,22601.13,7,0.5385,VIP
134281,11,130908.57,11900.78,5962.75,1772.11,19094.56,6,0.5455,Medium
134282,7,71594.87,10227.84,7347.91,2592.15,21446.48,2,0.2857,Low
134283,13,93163.67,7166.44,6961.58,2128.74,22419.77,4,0.3077,Low
134284,6,78512.88,13085.48,9086.82,258.18,23192.34,3,0.5,Low
134285,10,150570.98,15057.1,6770.64,2331.3,22565.06,3,0.3,High
134286,12,143616.78,11968.06,4616.98,4975.04,21673.06,7,0.5833,High
134287,18,246396.88,13688.72,6642.17,932.75,21891.38,8,0.4444,VIP
134288,10,139481.02,13948.1,7254.5,940.25,20391.94,5,0.5,High
134289,5,47400.82,9480.16,6232.04,3431.52,19336.26,3,0.6,Low
134290,7,92251.53,13178.79,7265.59,1183.79,22495.15,5,0.7143,Low
134291,7,96370.66,13767.24,5187.6,5683.68,21680.66,3,0.4286,Low
134292,10,126855.9,12685.59,7099.99,1246.29,21841.95,6,0.6,Medium
134293,9,99085.15,11009.46,6453.25,126.54,22423.23,4,0.4444,Low
134294,14,133366.57,9526.18,7102.54,946.5,23159.17,10,0.7143,Medium
134295,14,170108.2,12150.59,5558.07,1467.32,22051.88,8,0.5714,VIP
134296,14,132944.74,9496.05,8439.13,220.54,23951.22,11,0.7857,Medium
134297,9,128051.29,14227.92,8367.59,685.06,23901.13,4,0.4444,Medium
134298,9,93073.13,10341.46,6937.39,934.87,20040.18,5,0.5556,Low
134299,12,136107.77,11342.31,7537.73,3087.6,23480.05,5,0.4167,High
134300,12,142977.16,11914.76,7079.62,1632.18,22969.19,5,0.4167,High
134301,15,174165.77,11611.05,5327.68,3069.21,20930.85,6,0.4,VIP
134302,12,121018.37,10084.86,7369.17,2591.18,22957.06,6,0.5,Medium
134303,8,96376.04,12047.0,8821.52,359.67,23763.8,2,0.25,Low
134304,10,116530.16,11653.02,7146.63,330.38,21019.02,6,0.6,Medium
134305,12,104184.06,8682.0,7510.98,211.8,21155.63,9,0.75,Medium
134306,10,161684.46,16168.45,6915.48,3908.16,23329.99,4,0.4,High
134307,12,116878.21,9739.85,6933.39,645.36,22389.12,4,0.3333,Medium
134308,13,138548.96,10657.61,5411.68,4249.49,22504.64,8,0.6154,High
134309,9,114660.44,12740.05,7186.6,3806.98,22937.75,5,0.5556,Medium
134310,17,182123.09,10713.12,7828.69,604.69,23438.55,11,0.6471,VIP
134311,11,149689.27,13608.12,6419.6,3655.46,23278.5,6,0.5455,High
134312,8,91025.18,11378.15,6203.73,2386.38,23343.54,6,0.75,Low
134313,10,99225.9,9922.59,5311.93,4416.86,20040.19,3,0.3,Low
134314,15,181497.14,12099.81,6743.86,694.27,22923.14,9,0.6,VIP
134315,16,176587.91,11036.74,5290.1,4395.0,21207.55,8,0.5,VIP
134316,6,51268.63,8544.77,4102.61,3091.09,11947.78,4,0.6667,Low
134317,11,127024.89,11547.72,8240.55,993.33,23164.63,6,0.5455,Medium
134318,13,144288.07,11099.08,5196.33,2381.22,21439.37,5,0.3846,High
134319,8,79036.7,9879.59,6354.65,1595.66,18489.2,5,0.625,Low
134320,5,32582.4,6516.48,6038.66,570.66,14365.59,1,0.2,Low
134321,8,135346.33,16918.29,7541.25,589.12,23668.71,3,0.375,High
134322,17,201354.53,11844.38,8488.17,738.25,23573.51,12,0.7059,VIP
134323,12,129679.82,10806.65,7588.97,2436.38,23597.07,7,0.5833,Medium
134324,8,59701.07,7462.63,6295.01,1003.27,18630.75,4,0.5,Low
134325,10,90991.74,9099.17,7342.41,817.58,21938.87,5,0.5,Low
134326,12,133082.95,11090.25,5591.28,2423.05,21125.14,7,0.5833,Medium
134327,5,81680.85,16336.17,3985.19,11644.87,21144.04,2,0.4,Low
134328,13,179266.68,13789.74,7462.34,835.15,23787.29,5,0.3846,VIP
134329,12,140619.89,11718.32,8710.94,865.16,23065.21,3,0.25,High
134330,9,92720.49,10302.28,5277.05,2150.68,17617.5,6,0.6667,Low
134331,9,135665.29,15073.92,8344.9,731.8,21917.34,4,0.4444,High
134332,11,142369.02,12942.64,8160.68,56.69,22770.79,6,0.5455,High
134333,13,142235.66,10941.2,6757.32,1088.44,22190.73,6,0.4615,High
134334,10,127906.49,12790.65,7733.95,938.96,22050.6,5,0.5,Medium
134335,12,113300.47,9441.71,6329.73,1924.57,20654.61,6,0.5,Medium
134336,12,139272.92,11606.08,7802.66,925.98,22516.3,7,0.5833,High
134337,8,107459.64,13432.46,8284.05,305.61,23842.98,3,0.375,Medium
134338,9,100870.75,11207.86,8593.23,2082.88,23671.38,8,0.8889,Low
134339,12,170409.71,14200.81,7325.88,506.43,23987.1,6,0.5,VIP
134340,12,119991.09,9999.26,7499.06,2777.16,23132.47,9,0.75,Medium
134341,15,146523.63,9768.24,7227.69,442.67,21698.73,6,0.4,High
134342,18,211553.58,11752.98,7007.63,429.43,23768.9,7,0.3889,VIP
134343,8,102542.81,12817.85,6036.27,2470.13,19657.73,3,0.375,Low
134344,14,193504.1,13821.72,7830.07,1908.77,23380.37,9,0.6429,VIP
134345,11,136767.29,12433.39,6149.51,2925.37,20946.04,2,0.1818,High
134346,9,97946.59,10882.95,7360.48,900.36,21978.69,6,0.6667,Low
134347,12,182634.26,15219.52,6565.02,7045.43,23891.73,5,0.4167,VIP
134348,11,134922.72,12265.7,6023.5,4706.53,21862.91,6,0.5455,High
134349,15,138805.22,9253.68,5569.43,1290.33,21904.4,7,0.4667,High
134350,7,82543.48,11791.93,6449.6,711.04,18796.17,3,0.4286,Low
134351,13,124498.79,9576.83,6102.99,1597.03,23137.85,5,0.3846,Medium
134352,12,186055.49,15504.62,6379.5,497.31,22731.9,9,0.75,VIP
134353,9,125820.95,13980.11,5909.01,2516.34,20940.63,2,0.2222,Medium
134354,12,161771.19,13480.93,7733.74,2470.16,23403.26,5,0.4167,High
134355,13,120910.68,9300.82,5647.58,1857.67,19421.4,10,0.7692,Medium
134356,11,138015.41,12546.86,6777.08,4009.4,23358.14,4,0.3636,High
134357,10,133230.99,13323.1,6389.51,805.64,21130.75,4,0.4,Medium
134358,12,138591.57,11549.3,6453.48,3061.5,23292.49,8,0.6667,High
134359,9,122577.75,13619.75,5888.76,3515.72,21854.55,2,0.2222,Medium
134360,13,177271.8,13636.29,6733.11,2958.58,23553.64,9,0.6923,VIP
134361,11,114491.78,10408.34,4683.19,925.61,19011.27,7,0.6364,Medium
134362,10,95129.3,9512.93,8293.67,199.3,24001.69,6,0.6,Low
134363,10,100823.04,10082.3,4470.41,1418.7,15604.85,3,0.3,Low
134364,13,175840.12,13526.16,6333.4,3906.67,23207.6,7,0.5385,VIP
134365,17,195043.78,11473.16,7573.25,859.48,23846.35,7,0.4118,VIP
134366,13,145393.99,11184.15,6569.52,1822.43,24037.32,5,0.3846,High
134367,7,96988.33,13855.48,5266.72,5857.42,19855.41,5,0.7143,Low
134368,12,129183.83,10765.32,6613.8,1521.17,23003.24,8,0.6667,Medium
134369,12,159992.51,13332.71,7703.61,2257.94,23605.07,4,0.3333,High
134370,10,122969.36,12296.94,7589.97,3362.72,21330.77,4,0.4,Medium
134371,18,258011.29,14333.96,6520.45,1326.69,23532.77,9,0.5,VIP
134372,8,75189.48,9398.68,7280.92,1464.64,20492.77,3,0.375,Low
134373,14,158349.48,11310.68,7528.23,1202.93,21498.65,8,0.5714,High
134374,15,176430.16,11762.01,8067.6,355.91,23942.11,8,0.5333,VIP
134375,14,176845.38,12631.81,7760.51,589.34,23192.21,7,0.5,VIP
134376,12,113045.69,9420.47,6725.86,1231.63,21406.54,8,0.6667,Medium
134377,8,104533.11,13066.64,8319.29,555.04,23855.12,6,0.75,Medium
134378,13,154700.8,11900.06,7312.35,74.95,22417.6,7,0.5385,High
134379,15,195281.17,13018.74,7456.75,334.92,23647.91,8,0.5333,VIP
134380,13,197527.91,15194.45,7116.04,273.67,22868.19,7,0.5385,VIP
134381,12,146446.62,12203.88,7715.46,1799.7,23888.96,8,0.6667,High
134382,13,136298.85,10484.53,7902.67,1520.46,23997.6,8,0.6154,High
134383,16,182448.88,11403.06,7539.83,1278.0,23871.47,7,0.4375,VIP
134384,13,123192.15,9476.32,8081.02,94.64,22353.22,7,0.5385,Medium
134385,9,133667.6,14851.96,6933.48,4234.05,23605.96,4,0.4444,Medium
134386,10,119830.92,11983.09,4321.49,5267.76,16938.76,6,0.6,Medium
134387,10,126930.39,12693.04,7127.94,1129.07,21831.99,4,0.4,Medium
134388,13,143695.31,11053.49,6445.26,1923.33,23559.66,4,0.3077,High
134389,16,193746.56,12109.16,7335.68,121.91,22948.79,8,0.5,VIP
134390,11,143591.82,13053.8,6593.94,1913.52,21341.25,5,0.4545,High
134391,10,88314.29,8831.43,6355.4,1542.5,19631.52,5,0.5,Low
134392,11,116655.0,10605.0,8993.72,731.83,23019.25,6,0.5455,Medium
134393,14,186344.69,13310.34,8186.15,737.96,23692.6,4,0.2857,VIP
134394,13,155128.74,11932.98,7281.45,372.6,22796.46,8,0.6154,High
134395,16,190390.78,11899.42,6321.78,1340.9,21162.43,9,0.5625,VIP
134396,10,143939.43,14393.94,5545.26,4853.67,21534.98,7,0.7,High
134397,14,153534.68,10966.76,6722.43,963.46,23040.2,3,0.2143,High
134398,10,104945.09,10494.51,8278.51,515.55,23782.59,4,0.4,Medium
134399,13,157796.83,12138.22,8026.86,179.82,23350.15,9,0.6923,High
134400,10,120005.3,12000.53,8342.9,1022.92,23654.73,6,0.6,Medium
134401,9,85688.59,9520.95,7167.41,1420.13,22258.66,2,0.2222,Low
134402,10,116542.47,11654.25,4904.23,4048.07,18621.35,5,0.5,Medium
134403,11,103021.27,9365.57,5684.55,1995.46,19384.55,7,0.6364,Low
134404,11,181288.18,16480.74,4929.5,5551.76,22681.22,5,0.4545,VIP
134405,15,191813.05,12787.54,6730.51,1508.44,21963.45,6,0.4,VIP
134406,11,147412.81,13401.16,9097.44,68.46,23795.02,6,0.5455,High
134407,11,122020.37,11092.76,6485.94,1259.21,20774.51,5,0.4545,Medium
134408,18,191765.05,10653.61,6555.5,92.24,23386.45,11,0.6111,VIP
134409,13,118131.95,9087.07,6058.17,1713.9,19555.78,6,0.4615,Medium
134410,12,123053.94,10254.5,7781.33,229.89,19459.29,6,0.5,Medium
134411,9,116346.15,12927.35,7574.61,4457.63,23167.85,4,0.4444,Medium
134412,8,70160.39,8770.05,5450.98,3076.71,15784.74,5,0.625,Low
134413,9,109102.18,12122.46,6895.72,256.54,20785.2,5,0.5556,Medium
134414,16,222719.99,13920.0,6096.63,1691.21,23623.48,9,0.5625,VIP
134415,17,203816.47,11989.2,7542.34,1020.8,23410.46,7,0.4118,VIP
134416,8,82586.3,10323.29,6573.85,223.42,19008.74,3,0.375,Low
134417,14,185346.83,13239.06,7271.68,1705.81,23853.23,8,0.5714,VIP
134418,12,149346.08,12445.51,6639.62,5986.35,22266.23,4,0.3333,High
134419,7,76603.42,10943.35,8309.99,1170.23,22434.43,5,0.7143,Low
134420,12,132254.45,11021.2,6067.97,200.04,20545.4,6,0.5,Medium
134421,13,157572.43,12120.96,6496.59,2886.25,23911.2,5,0.3846,High
134422,17,157491.05,9264.18,6052.32,376.9,22707.31,5,0.2941,High
134423,9,149941.01,16660.11,7149.03,210.72,23861.75,5,0.5556,High
134424,12,136265.0,11355.42,7169.57,347.46,23166.68,4,0.3333,High
134425,15,192688.19,12845.88,5109.22,3609.86,20606.75,8,0.5333,VIP
134426,12,136359.67,11363.31,6033.41,1056.69,22367.7,8,0.6667,High
134427,10,109395.84,10939.58,6255.2,1147.45,22489.32,7,0.7,Medium
134428,11,112063.24,10187.57,6522.87,111.49,21033.55,7,0.6364,Medium
134429,14,161842.6,11560.19,6170.53,3235.7,21457.9,6,0.4286,High
134430,5,91530.64,18306.13,4136.51,11996.94,22737.03,3,0.6,Low
134431,5,63284.76,12656.95,5773.02,3291.69,17203.04,1,0.2,Low
134432,10,119121.2,11912.12,8791.14,168.42,23390.89,6,0.6,Medium
134433,22,346097.38,15731.7,6453.61,178.43,23103.44,13,0.5909,VIP
134434,15,177073.54,11804.9,6480.7,2310.92,23975.26,9,0.6,VIP
134435,10,165376.72,16537.67,6004.34,8734.09,24036.9,4,0.4,High
134436,9,137058.6,15228.73,7349.41,2651.89,23724.5,4,0.4444,High
134437,10,148119.47,14811.95,7174.62,4866.08,23693.03,6,0.6,High
134438,3,34769.47,11589.82,8507.65,2927.74,19934.13,3,1.0,Low
134439,11,176759.05,16069.0,7167.49,541.3,23728.61,6,0.5455,VIP
134440,11,88397.62,8036.15,5763.55,302.67,16017.55,6,0.5455,Low
134441,17,164713.72,9689.04,5267.48,1199.64,18632.44,8,0.4706,High
134442,13,201845.16,15526.55,7059.83,1318.11,23717.9,6,0.4615,VIP
134443,14,170798.97,12199.93,8604.16,80.33,23228.61,7,0.5,VIP
134444,16,177190.63,11074.41,6786.27,611.69,22969.88,9,0.5625,VIP
134445,6,89662.36,14943.73,6514.19,2702.55,20938.48,3,0.5,Low
134446,16,202032.04,12627.0,7393.67,867.28,23052.5,7,0.4375,VIP
134447,11,138169.02,12560.82,5740.68,3242.66,21988.71,4,0.3636,High
134448,8,90949.34,11368.67,9620.41,294.84,22756.28,4,0.5,Low
134449,10,152459.11,15245.91,5618.13,6440.85,22039.17,6,0.6,High
134450,11,101780.77,9252.8,6580.37,597.09,21476.72,3,0.2727,Low
134451,11,115353.63,10486.69,7778.28,280.62,21704.02,5,0.4545,Medium
134452,11,143179.53,13016.32,8403.0,1047.8,22867.41,6,0.5455,High
134453,11,107885.9,9807.81,5829.15,531.06,16922.57,5,0.4545,Medium
134454,10,151079.2,15107.92,8446.49,451.82,23951.74,5,0.5,High
134455,11,112088.1,10189.83,6846.88,581.12,20794.71,9,0.8182,Medium
134456,7,71960.14,10280.02,7785.21,897.36,19755.02,2,0.2857,Low
134457,8,130923.22,16365.4,5759.74,7918.04,23668.16,3,0.375,Medium
134458,12,151759.68,12646.64,5197.41,1956.69,22179.18,7,0.5833,High
134459,17,187135.88,11007.99,5463.93,3305.35,20629.93,6,0.3529,VIP
134460,7,117336.04,16762.29,2743.0,12989.2,20102.68,4,0.5714,Medium
134461,6,70822.91,11803.82,7526.16,4914.17,23014.69,2,0.3333,Low
134462,9,91469.86,10163.32,8327.77,387.08,22105.7,6,0.6667,Low
134463,11,146874.86,13352.26,7310.38,200.88,23229.15,7,0.6364,High
134464,13,168651.49,12973.19,5969.1,4823.29,23745.31,9,0.6923,VIP
134465,7,68260.57,9751.51,10280.41,532.49,23793.63,3,0.4286,Low
134466,5,19107.83,3821.57,3250.22,226.46,7493.83,3,0.6,Low
134467,14,180081.44,12862.96,8230.59,1849.15,23542.88,5,0.3571,VIP
134468,10,118052.52,11805.25,6889.38,551.89,22525.09,6,0.6,Medium
134469,10,108645.67,10864.57,7651.12,1319.12,20839.24,4,0.4,Medium
134470,12,118056.57,9838.05,8235.35,778.04,21259.69,6,0.5,Medium
134471,13,149726.13,11517.39,5817.87,4308.69,23829.8,8,0.6154,High
134472,8,95706.87,11963.36,6901.7,2653.82,24030.34,6,0.75,Low
134473,5,72061.0,14412.2,9189.19,2629.04,22464.27,1,0.2,Low
134474,10,120100.81,12010.08,8604.7,521.17,23067.36,4,0.4,Medium
134475,13,143301.58,11023.2,7470.24,903.41,21295.55,9,0.6923,High
134476,5,55316.47,11063.29,9319.08,342.71,21777.35,5,1.0,Low
134477,8,90655.7,11331.96,8075.07,3479.89,22910.56,4,0.5,Low
134478,11,142461.26,12951.02,7803.32,322.79,23959.6,5,0.4545,High
134479,13,212857.83,16373.68,5218.26,7821.22,23949.1,7,0.5385,VIP
134480,11,93307.26,8482.48,6296.88,656.96,19637.13,8,0.7273,Low
134481,10,108300.0,10830.0,8107.52,540.88,21863.66,7,0.7,Medium
134482,11,146579.4,13325.4,6196.67,5252.16,22319.58,7,0.6364,High
134483,12,150150.73,12512.56,7284.56,669.65,23255.23,4,0.3333,High
134484,17,192621.74,11330.69,6875.47,1104.14,22517.08,8,0.4706,VIP
134485,12,170886.5,14240.54,8203.38,343.47,22979.89,9,0.75,VIP
134486,15,217494.7,14499.65,5892.06,3077.78,20505.07,5,0.3333,VIP
134487,13,99246.85,7634.37,5941.09,1561.05,21756.07,9,0.6923,Low
134488,10,95776.48,9577.65,6893.17,554.6,22182.92,4,0.4,Low
134489,11,91210.25,8291.84,5846.19,430.44,18792.44,5,0.4545,Low
134490,11,127987.49,11635.23,6749.2,3808.68,20090.82,7,0.6364,Medium
134491,6,64533.88,10755.65,5975.0,4965.56,18478.37,4,0.6667,Low
134492,15,211459.72,14097.31,6667.9,333.14,23887.52,7,0.4667,VIP
134493,17,175556.43,10326.85,8354.94,1045.87,22560.89,9,0.5294,VIP
134494,12,120388.21,10032.35,8359.04,373.06,22648.75,5,0.4167,Medium
134495,12,131548.57,10962.38,6844.16,2944.91,22324.15,8,0.6667,Medium
134496,12,100592.74,8382.73,6093.72,271.1,17784.97,6,0.5,Low
134497,13,175914.2,13531.86,7273.31,110.82,23954.75,9,0.6923,VIP
134498,7,84738.93,12105.56,8328.43,1235.33,23652.17,4,0.5714,Low
134499,9,100013.15,11112.57,7163.1,1360.6,20515.92,5,0.5556,Low
134500,10,151069.57,15106.96,5816.9,6919.79,23212.72,5,0.5,High
134501,11,107877.93,9807.08,6747.86,868.71,21796.17,2,0.1818,Medium
134502,12,132923.86,11076.99,6426.05,2000.02,23875.82,5,0.4167,Medium
134503,15,170207.98,11347.2,6544.0,486.35,23798.62,10,0.6667,VIP
134504,12,169212.4,14101.03,6282.72,843.04,20888.75,7,0.5833,VIP
134505,13,125731.4,9671.65,8070.22,300.68,23482.73,6,0.4615,Medium
134506,9,67434.6,7492.73,5444.03,1544.47,16724.07,4,0.4444,Low
134507,10,120554.85,12055.48,5412.98,3565.11,22420.03,5,0.5,Medium
134508,18,258533.14,14362.95,6596.86,4280.57,23506.02,8,0.4444,VIP
134509,13,169130.29,13010.02,6493.13,3907.0,23884.98,10,0.7692,VIP
134510,16,234417.41,14651.09,6990.52,1026.25,23730.67,8,0.5,VIP
134511,13,147568.05,11351.39,5416.35,2470.54,19308.45,4,0.3077,High
134512,15,164723.27,10981.55,7540.13,915.18,23678.22,4,0.2667,High
134513,9,120845.98,13427.33,7455.79,275.48,21377.48,4,0.4444,Medium
134514,12,122710.45,10225.87,7455.74,1344.24,23245.97,7,0.5833,Medium
134515,16,213643.14,13352.7,6231.52,2864.02,23358.07,6,0.375,VIP
134516,6,63685.58,10614.26,6663.67,115.03,16724.46,3,0.5,Low
134517,8,99448.43,12431.05,6608.5,3787.16,22896.64,4,0.5,Low
134518,13,189383.63,14567.97,7398.8,3561.68,23553.66,6,0.4615,VIP
134519,9,114707.2,12745.24,7874.41,2750.5,23956.25,3,0.3333,Medium
134520,14,217139.24,15509.95,6796.6,1796.05,23355.74,5,0.3571,VIP
134521,16,191763.95,11985.25,6547.09,1229.42,23121.28,5,0.3125,VIP
134522,18,228022.17,12667.9,7319.95,1248.59,23890.98,9,0.5,VIP
134523,9,93756.95,10417.44,7447.99,993.47,23198.77,5,0.5556,Low
134524,12,152237.98,12686.5,7556.08,815.37,21758.66,6,0.5,High
134525,13,186965.88,14381.99,6790.58,2137.91,24034.93,5,0.3846,VIP
134526,12,95478.38,7956.53,3871.66,1903.91,14170.18,6,0.5,Low
134527,14,203283.36,14520.24,6772.84,520.37,23132.78,8,0.5714,VIP
134528,19,226185.94,11904.52,8559.99,389.91,23060.11,11,0.5789,VIP
134529,8,109667.61,13708.45,7686.86,3394.99,21528.21,3,0.375,Medium
134530,13,178925.51,13763.5,8068.18,254.61,23501.89,6,0.4615,VIP
134531,8,123484.08,15435.51,6538.6,6071.48,22767.64,3,0.375,Medium
134532,12,103161.63,8596.8,6104.57,2102.46,22371.45,9,0.75,Low
134533,18,217337.17,12074.29,6386.97,1437.79,21639.11,12,0.6667,VIP
134534,10,116017.04,11601.7,8676.53,1124.14,23873.15,8,0.8,Medium
134535,7,113530.77,16218.68,3752.08,12415.33,21244.72,4,0.5714,Medium
134536,9,94649.27,10516.59,6102.31,1707.15,21625.39,4,0.4444,Low
134537,10,141040.08,14104.01,5935.9,4700.12,22519.79,6,0.6,High
134538,14,184571.28,13183.66,4469.18,3858.11,18885.87,9,0.6429,VIP
134539,6,72967.08,12161.18,6436.56,5122.4,21603.68,2,0.3333,Low
134540,8,113235.01,14154.38,5976.06,3295.64,21119.41,4,0.5,Medium
134541,14,196892.87,14063.78,6406.14,1557.05,23068.11,7,0.5,VIP
134542,13,168745.8,12980.45,6916.09,2881.16,23580.95,7,0.5385,VIP
134543,10,101676.91,10167.69,5613.54,2590.44,17554.89,2,0.2,Low
134544,10,89653.65,8965.37,9117.45,216.81,23041.7,6,0.6,Low
134545,11,124136.59,11285.14,6959.25,1066.76,22195.45,5,0.4545,Medium
134546,13,163727.7,12594.44,6843.93,3122.02,23703.96,3,0.2308,High
134547,14,185751.04,13267.93,7323.29,358.26,23805.59,7,0.5,VIP
134548,10,140645.84,14064.58,6036.89,6189.73,22746.28,9,0.9,High
134549,15,214791.28,14319.42,8158.99,1416.3,23900.88,6,0.4,VIP
134550,7,60829.5,8689.93,7090.23,1823.79,19764.23,3,0.4286,Low
134551,17,170334.43,10019.67,7212.44,264.72,23045.09,10,0.5882,VIP
134552,11,138792.16,12617.47,5909.09,3199.35,20886.1,5,0.4545,High
134553,13,143542.12,11041.7,6689.66,1999.09,22010.35,9,0.6923,High
134554,7,125590.95,17941.56,5875.55,5855.59,23645.8,4,0.5714,Medium
134555,6,86842.18,14473.7,7407.93,2320.58,22887.68,1,0.1667,Low
134556,17,192634.38,11331.43,6862.31,2520.37,21628.24,8,0.4706,VIP
134557,9,73164.38,8129.38,8010.07,926.07,23225.83,3,0.3333,Low
134558,10,113168.24,11316.82,8367.43,1346.98,23810.9,7,0.7,Medium
134559,15,186431.28,12428.75,6262.48,1309.85,22683.05,7,0.4667,VIP
134560,10,146189.99,14619.0,6450.14,275.69,21961.44,5,0.5,High
134561,8,134403.12,16800.39,7719.59,126.21,23852.73,3,0.375,High
134562,9,114316.25,12701.81,7610.38,2923.41,21681.56,6,0.6667,Medium
134563,11,131419.22,11947.2,6896.05,2231.0,20673.91,4,0.3636,Medium
134564,6,63393.93,10565.66,9347.23,60.23,23635.11,3,0.5,Low
134565,10,117060.21,11706.02,8075.35,765.83,22740.96,7,0.7,Medium
134566,10,145312.91,14531.29,7397.96,709.73,22642.68,4,0.4,High
134567,12,144111.59,12009.3,8308.56,734.18,23763.33,8,0.6667,High
134568,16,172272.29,10767.02,6776.93,3232.39,22968.41,4,0.25,VIP
134569,13,160173.54,12321.04,6357.84,2735.64,21305.6,7,0.5385,High
134570,11,156270.62,14206.42,7159.8,2945.8,22041.17,5,0.4545,High
134571,12,118539.15,9878.26,5902.15,212.85,18993.38,6,0.5,Medium
134572,14,147974.67,10569.62,7345.32,379.04,21054.82,3,0.2143,High
134573,8,81411.79,10176.47,4899.49,2382.32,17487.06,4,0.5,Low
134574,13,188242.19,14480.17,4714.85,6861.09,20893.15,4,0.3077,VIP
134575,14,147948.08,10567.72,5240.18,1969.21,17896.48,5,0.3571,High
134576,12,137485.1,11457.09,6179.2,1206.29,20099.79,7,0.5833,High
134577,8,113262.64,14157.83,5485.67,5521.62,20771.62,4,0.5,Medium
134578,12,180433.53,15036.13,5597.83,4387.99,22855.38,8,0.6667,VIP
134579,15,180210.13,12014.01,7396.37,700.28,23311.37,9,0.6,VIP
134580,10,122658.31,12265.83,5577.75,729.97,21283.54,7,0.7,Medium
134581,13,177425.32,13648.1,7035.92,3590.67,23255.23,5,0.3846,VIP
134582,14,150588.0,10756.29,5612.27,197.21,19556.23,7,0.5,High
134583,8,132423.27,16552.91,8278.62,1684.21,23639.51,5,0.625,Medium
134584,9,84302.78,9366.98,7602.93,1188.99,21919.86,3,0.3333,Low
134585,16,187536.94,11721.06,7896.22,759.42,23673.86,6,0.375,VIP
134586,9,144176.56,16019.62,5346.98,5680.38,21205.77,7,0.7778,High
134587,9,125655.59,13961.73,8492.7,2522.01,23572.86,4,0.4444,Medium
134588,13,172940.16,13303.09,6347.54,3136.08,23591.7,7,0.5385,VIP
134589,12,105509.7,8792.48,5682.83,1068.23,20182.91,7,0.5833,Medium
134590,9,121346.04,13482.89,6921.67,3267.72,21596.07,4,0.4444,Medium
134591,11,163403.59,14854.87,5480.76,6361.74,22497.14,6,0.5455,High
134592,11,105129.19,9557.2,6212.14,1718.08,21033.28,6,0.5455,Medium
134593,7,65325.47,9332.21,5569.92,2848.89,15787.81,0,0.0,Low
134594,12,147042.04,12253.5,7084.44,2482.38,23339.61,6,0.5,High
134595,10,145542.67,14554.27,6748.41,2460.95,23977.05,5,0.5,High
134596,5,49030.92,9806.18,3991.54,3197.28,13066.36,3,0.6,Low
134597,15,138346.27,9223.08,6577.7,716.44,21591.14,8,0.5333,High
134598,9,151702.39,16855.82,4262.71,11345.61,23404.26,2,0.2222,High
134599,11,173830.59,15802.78,6530.82,4153.38,23250.91,2,0.1818,VIP
