CustomerID,Recency,Frequency,Monetary
144041,5,9,78924.38
144042,3,13,138293.75
144043,12,8,102932.44
144044,8,8,113606.45
144045,1,10,86445.99
144046,13,10,147822.46
144047,3,11,106469.04000000001
144048,5,12,179845.17
144049,1,10,125867.28
144050,4,11,134598.02
144051,2,14,150967.4
144052,5,21,232658.27
144053,4,9,85294.46
144054,2,11,121756.14000000001
144055,2,13,180998.59
144056,3,9,101687.16
144057,22,9,111546.66
144058,69,4,44840.45
144059,6,7,89845.82
144060,4,9,118067.87
144061,14,5,58445.41
144062,7,11,147170.55
144063,12,14,168879.35
144064,3,14,214957.28
144065,1,18,210551.25
144066,6,8,103727.16
144067,3,15,179377.76
144068,20,10,58603.98
144069,25,8,123835.83
144070,4,11,146579.7
144071,10,5,64354.85
144072,26,12,133010.44
144073,5,9,132174.79
144074,14,8,110448.87
144075,9,13,168661.38
144076,10,8,121921.17
144077,3,14,155675.78
144078,1,12,133239.97
144079,6,13,204534.63999999998
144080,13,12,164848.56
144081,17,9,90897.38
144082,2,13,152425.05
144083,3,9,106451.4
144084,5,15,207270.78
144085,21,5,78139.64
144086,9,7,118542.63
144087,22,12,127138.38
144088,3,15,142742.41999999998
144089,18,7,67841.99
144090,14,9,109329.28000000001
144091,6,14,148351.78
144092,10,12,109193.84
144093,6,5,50273.35
144094,7,4,48543.44
144095,17,9,101352.68
144096,21,5,65221.79
144097,2,11,167574.57
144098,8,3,47757.39
144099,12,7,61162.44
144100,34,10,105834.89
144101,7,11,106140.67
144102,1,8,83030.31
144103,7,11,98613.9
144104,4,15,181794.4
144105,14,12,154980.74
144106,6,8,125184.94
144107,3,10,78874.18
144108,26,9,96229.84
144109,2,9,88496.65
144110,12,13,151780.8
144111,12,6,84353.82
144112,10,8,92517.24
144113,3,14,149647.66999999998
144114,44,10,107992.41
144115,4,12,149784.33000000002
144116,6,15,164302.71
144117,7,9,52453.119999999995
144118,8,10,133619.47
144119,19,12,170398.99
144120,7,14,173709.93
144121,2,17,200816.65
144122,6,14,172187.96
144123,6,13,114726.03
144124,2,15,159220.77000000002
144125,4,12,131974.98
144126,3,16,248329.99
144127,32,8,128817.55
144128,13,15,202739.38
144129,5,5,80768.15000000001
144130,20,11,115602.67
144131,3,10,140614.94
144132,3,9,130537.12
144133,1,18,245121.05
144134,13,10,119101.73999999999
144135,2,10,101710.41
144136,11,11,116542.94
144137,31,9,103455.28
144138,24,18,189709.03
144139,10,10,125115.24
144140,7,10,133911.8
144141,9,6,64136.71
144142,6,11,126417.87
144143,4,15,145617.68
144144,8,9,98446.94
144145,10,9,110098.87
144146,1,14,155315.49000000002
144147,11,13,139769.63
144148,20,7,44404.43
144149,1,9,122366.26
144150,9,11,150488.57
144151,1,10,110405.26999999999
144152,4,13,126538.81999999999
144153,9,15,189007.32
144154,3,18,206162.43
144155,5,12,139910.92
144156,8,14,161912.12
144157,14,7,119396.7
144158,3,12,164754.57
144159,10,14,187809.78
144160,8,10,111978.37
144161,18,7,46846.35
144162,1,13,174717.44
144163,30,7,79753.49
144164,4,12,149555.57
144165,3,7,83553.14
144166,3,20,240300.49
144167,5,12,145878.02
144168,11,16,179594.19
144169,6,13,130828.98999999999
144170,10,9,91014.11
144171,5,14,156836.4
144172,16,6,59421.93
144173,16,12,139011.01
144174,3,12,111735.38
144175,19,10,99076.74
144176,13,15,222497.17
144177,25,8,88470.26999999999
144178,5,13,171500.52
144179,9,13,142344.11
144180,8,14,223379.29
144181,14,9,84753.25
144182,3,10,118175.61
144183,4,6,85266.03
144184,28,7,124781.25
144185,2,10,135916.51
144186,3,15,198650.48
144187,2,14,194222.68
144188,12,10,162335.11
144189,11,10,137054.16999999998
144190,7,12,139930.11
144191,7,5,57492.15
144192,6,13,171822.62
144193,4,11,148463.51
144194,10,16,186723.17
144195,3,11,124710.76999999999
144196,54,8,85484.51000000001
144197,4,11,125526.51999999999
144198,9,12,161557.82
144199,10,16,186672.18
144200,10,14,133962.87
144201,10,8,89500.87
144202,3,9,113248.93
144203,3,6,49156.41
144204,10,10,71286.31
144205,13,12,153750.87
144206,6,8,85410.54
144207,3,11,168196.09
144208,4,11,110997.53
144209,10,8,88859.45999999999
144210,2,7,104369.70000000001
144211,24,6,69252.22
144212,5,12,129239.34
144213,6,17,183709.46000000002
144214,6,11,118665.27
144215,4,13,132550.17
144216,18,12,159414.33
144217,12,17,262878.43
144218,1,14,192705.67
144219,3,15,126339.19
144220,1,22,233959.2
144221,29,12,130548.98
144222,3,9,109253.97
144223,5,17,216936.03
144224,27,6,55011.83
144225,14,9,94110.17
144226,3,9,89470.75
144227,7,13,166861.96
144228,14,10,117376.75
144229,12,4,28452.770000000004
144230,5,5,44434.18
144231,9,12,147627.84
144232,1,15,184401.85
144233,4,13,131476.46
144234,15,7,48187.86
144235,1,15,200651.02
144236,10,14,155361.25
144237,12,14,148577.73
144238,8,9,112730.56
144239,10,13,145885.39
144240,1,13,176990.12
144241,6,12,118882.39
144242,1,12,132262.61
144243,3,17,203100.95
144244,2,10,138427.66
144245,2,6,110811.02
144246,2,13,125294.85
144247,8,11,75883.3
144248,2,16,217939.14
144249,3,15,144120.11000000002
144250,5,12,128725.0
144251,3,14,168275.72
144252,12,9,90060.91
144253,1,12,120531.04
144254,4,18,225473.95
144255,1,12,163536.01
144256,8,17,179477.03
144257,26,7,100523.2
144258,8,15,221409.2
144259,13,10,123031.75
144260,4,14,173604.22
144261,2,11,165522.86
144262,1,9,108796.08
144263,4,10,119191.45
144264,12,17,193032.23
144265,15,9,117030.6
144266,7,5,35064.600000000006
144267,7,6,74272.43
144268,1,16,169954.89
144269,11,13,205181.11000000002
144270,9,12,184717.63
144271,3,12,115753.47
144272,11,12,118295.81
144273,2,12,134974.85
144274,2,15,222033.09999999998
144275,9,13,166823.58000000002
144276,2,15,171213.34
144277,15,9,129426.24
144278,1,18,174472.88
144279,3,11,154738.23
144280,6,11,142048.31
144281,2,10,132415.81
144282,5,13,133787.8
144283,2,9,118690.01
144284,9,9,114655.16
144285,3,13,158341.68
144286,8,11,138745.84
144287,1,10,104153.52
144288,9,10,92394.88
144289,4,9,135688.99
144290,5,17,214294.83
144291,12,14,157616.74
144292,14,7,93189.14
144293,7,19,251557.83000000002
144294,2,12,189393.01
144295,1,7,69175.39
144296,1,12,178071.94
144297,14,13,187797.46
144298,24,8,95690.44
144299,8,10,91630.64
144300,24,9,90192.01
144301,2,11,132613.91
144302,15,10,104370.59999999999
144303,23,13,156215.16
144304,2,13,172498.11
144305,1,12,134640.26
144306,14,9,72005.68
144307,17,13,155546.91999999998
144308,1,16,179131.92
144309,19,7,109057.56999999999
144310,6,10,144307.72999999998
144311,11,13,205052.78
144312,2,15,154975.67
144313,4,14,139429.02
144314,4,8,90845.89
144315,2,9,129687.44
144316,1,15,146044.43
144317,2,13,157935.29
144318,8,7,115707.34
144319,1,16,194506.84
144320,4,10,112821.76000000001
144321,1,10,93400.45999999999
144322,3,11,107638.69
144323,1,13,110651.05
144324,6,12,137930.11
144325,9,8,85528.74
144326,3,11,117193.1
144327,7,14,163976.46000000002
144328,8,15,160151.84
144329,6,19,181324.49
144330,10,9,122785.20999999999
144331,2,12,124278.40000000001
144332,1,17,228778.69
144333,4,16,189289.43
144334,18,11,135555.5
144335,1,6,67408.22
144336,11,3,51886.7
144337,7,8,75712.62
144338,3,11,112463.73
144339,5,15,154889.19
144340,1,12,196784.21
144341,14,11,129185.37
144342,12,8,91944.64
144343,13,6,59665.64
144344,2,15,180966.1
144345,3,18,163750.0
144346,1,15,175289.08000000002
144347,4,12,129629.91
144348,3,18,233553.23
144349,6,14,152876.37
144350,1,11,112449.62
144351,7,13,179839.87
144352,4,8,83932.64
144353,25,9,79650.38
144354,9,9,98927.24
144355,20,10,142868.52
144356,2,14,141173.28
144357,4,15,209840.24
144358,4,12,133835.01
144359,5,8,111297.72
144360,7,6,65957.75
144361,3,13,109393.04
144362,7,10,134192.07
144363,2,19,237195.93
144364,3,12,132385.43
144365,7,7,88793.97
144366,11,8,71512.87
144367,6,11,125985.34
144368,3,17,122384.07
144369,13,8,123941.67
144370,47,11,146691.17
144371,6,6,87884.01
144372,19,5,61466.94
144373,1,14,156661.22
144374,8,14,161370.66
144375,12,13,121115.76999999999
144376,5,11,173886.6
144377,10,11,143551.01
144378,15,11,116791.58
144379,6,13,138074.66
144380,16,8,82395.92
144381,12,9,116979.02
144382,11,13,161571.77000000002
144383,8,6,69374.08
144384,4,9,155911.41
144385,17,11,90134.93
144386,6,16,191937.54
144387,7,13,123131.2
144388,18,12,148570.19
144389,6,4,39961.88
144390,21,14,194293.81
144391,1,16,231640.38999999998
144392,8,13,138744.74
144393,8,13,164872.8
144394,10,10,99764.26
144395,4,9,99026.41
144396,3,7,63933.490000000005
144397,4,12,149025.38
144398,3,15,191253.78
144399,7,11,159779.29
144400,1,15,152727.12
144401,1,14,127892.5
144402,4,12,102606.95
144403,4,8,99832.39
144404,2,17,198694.37
144405,9,14,132191.72
144406,13,8,126789.42
144407,1,13,173744.56
144408,36,10,136813.75
144409,2,10,89830.14
144410,5,13,175848.04
144411,1,6,63872.53
144412,2,11,158086.62
144413,20,8,128126.8
144414,3,16,238705.9
144415,12,8,99091.56
144416,6,12,139470.21
144417,9,13,160146.17
144418,1,13,120073.18
144419,9,9,113958.51999999999
144420,1,14,164097.29
144421,24,8,98470.51
144422,4,9,119361.77
144423,5,10,168151.92
144424,7,8,96634.75
144425,6,13,170619.55
144426,9,4,57357.590000000004
144427,9,13,159262.01
144428,19,5,52181.05
144429,3,12,136265.6
144430,5,12,144713.36
144431,2,12,126744.74
144432,33,13,154890.68
144433,1,10,134096.04
144434,4,7,79278.62
144435,6,12,110825.14
144436,2,16,203481.22
144437,3,13,117964.1
144438,4,14,177488.34
144439,14,16,208022.59
144440,9,14,206238.72999999998
144441,5,15,144750.71
144442,20,11,118162.98
144443,1,13,177111.48
144444,1,9,130538.73
144445,21,14,156918.81
144446,7,14,224044.15
144447,9,12,100394.24
144448,5,14,141235.56
144449,32,12,180885.69
144450,11,9,85710.5
144451,40,11,84395.84
144452,4,16,181573.09
144453,4,13,156477.77
144454,3,8,106849.98
144455,9,11,109398.37
144456,9,8,113713.25
144457,5,13,111464.14
144458,5,11,143713.81
144459,16,7,43939.29
144460,12,17,160588.12
144461,5,9,97371.38
144462,3,12,128592.2
144463,31,10,117606.65000000001
144464,13,14,110454.95
144465,3,15,183596.88
144466,7,13,132461.92
144467,9,8,111537.81
144468,32,3,21583.38
144469,3,17,186356.06
144470,5,9,112985.63
144471,9,17,218752.71
144472,9,10,142763.41
144473,2,12,139835.7
144474,2,12,118731.96
144475,10,13,175821.63
144476,5,10,99207.52
144477,1,21,231150.48
144478,7,9,98398.23000000001
144479,14,5,63843.420000000006
144480,11,13,202388.65
144481,2,14,196992.74
144482,3,16,159277.63
144483,25,3,50336.11
144484,9,15,203799.18
144485,8,20,217620.32
144486,1,13,84759.95
144487,1,15,175665.55
144488,1,16,192427.43
144489,4,11,149967.51
144490,11,9,73607.28
144491,19,13,151915.72999999998
144492,1,11,93222.22
144493,5,10,139601.26
144494,15,11,122709.19
144495,9,19,249488.97
144496,31,5,70541.2
144497,7,8,130035.41
144498,9,15,206048.44
144499,43,8,111084.23999999999
144500,6,15,198623.63999999998
144501,4,14,186572.11000000002
144502,2,17,153245.3
144503,12,12,124944.56
144504,1,9,128271.5
144505,19,16,163310.16
144506,4,11,111985.61
144507,1,11,92460.75
144508,1,13,184693.51
144509,1,9,87383.45999999999
144510,4,18,206679.27
144511,15,15,172063.09
144512,5,8,92369.53
144513,11,11,100196.06999999999
144514,7,10,97235.29000000001
144515,10,20,279496.20999999996
144516,7,11,141517.69
144517,7,11,80434.84
144518,6,14,182064.88999999998
144519,12,5,52358.67999999999
144520,8,15,188964.33
144521,1,10,124669.79
144522,1,14,144754.13
144523,4,13,155364.73
144524,9,9,64628.92
144525,19,14,158321.14
144526,2,8,116521.09
144527,3,12,136396.53
144528,1,8,127425.85999999999
144529,13,7,83253.25
144530,5,16,166326.4
144531,38,10,127815.23999999999
144532,10,13,146437.34
144533,10,16,200665.81
144534,2,15,204529.07
144535,5,12,155710.16999999998
144536,7,11,163792.1
144537,1,3,59177.29
144538,4,8,113719.14
144539,5,12,144515.4
144540,2,10,113653.23
144541,13,11,136541.06
144542,7,20,220963.77
144543,15,12,168802.26
144544,1,16,212687.28
144545,3,14,160690.74
144546,3,10,112330.95
144547,1,13,200380.16
144548,7,11,143761.79
144549,8,12,134831.71
144550,3,10,120961.49
144551,5,8,122218.58
144552,10,10,129715.73999999999
144553,4,13,131616.48
144554,20,10,131992.63
144555,10,10,125490.68
144556,1,7,109058.70999999999
144557,10,10,115270.78
144558,3,14,177342.02
144559,2,10,147233.45
144560,18,8,77409.78
144561,1,12,170163.24
144562,16,12,130872.76
144563,23,12,119583.39
144564,5,11,119606.81
144565,5,12,154334.48
144566,2,14,131291.47
144567,1,9,98732.95
144568,8,11,161174.5
144569,3,6,68801.91
144570,7,9,112971.63
144571,7,9,103003.79000000001
144572,1,9,113999.22
144573,30,4,51503.51
144574,21,11,111117.33
144575,5,10,75107.66
144576,16,12,156231.17
144577,2,12,107418.78
144578,20,7,106478.15
144579,23,8,76980.79999999999
144580,13,8,94305.84
144581,4,12,131560.78
144582,2,15,194657.45
144583,9,13,136911.2
144584,7,18,260580.12
144585,20,8,81700.95
144586,5,10,155992.57
144587,6,12,143846.77000000002
144588,5,16,206898.06
144589,7,10,137276.86
144590,2,10,126264.59
144591,1,7,77749.36
144592,7,12,125050.38
144593,2,10,116989.59
144594,5,12,134614.38
144595,4,11,135246.26
144596,7,15,149873.32
144597,15,8,102157.26999999999
144598,27,11,154652.74
144599,7,12,122474.5
144600,4,12,127996.81
144601,4,15,144252.83
144602,4,19,240071.97
144603,2,10,85214.53
144604,4,17,148992.62
144605,2,16,158671.27
144606,7,9,104046.2
144607,1,5,55460.18
144608,12,13,114719.34
144609,3,16,154063.88
144610,7,16,163706.64
144611,26,5,83941.29999999999
144612,20,6,67541.36
144613,3,17,245494.59
144614,5,11,64394.979999999996
144615,5,17,218280.42
144616,2,9,89299.90000000001
144617,10,12,113619.12
144618,9,13,158968.03
144619,8,12,130932.52
144620,13,12,146934.88
144621,10,14,174096.82
144622,35,10,98956.7
144623,6,14,187169.05
144624,3,15,209484.44
144625,13,11,130089.14
144626,24,8,92235.54000000001
144627,4,16,218293.34
144628,23,13,151428.57
144629,5,9,96215.31
144630,8,12,112960.13
144631,4,12,121064.58
144632,2,13,169565.97
144633,3,14,152295.13999999998
144634,4,12,148256.91
144635,7,5,34314.9
144636,4,10,95934.86
144637,16,10,107368.98000000001
144638,2,15,203568.08
144639,4,15,163657.14
144640,11,8,111649.81
144641,6,15,172685.71
144642,10,13,186655.54
144643,6,9,113152.07
144644,3,11,132269.96
144645,5,13,159419.75
144646,2,12,134341.28
144647,7,14,205719.89
144648,22,9,125087.88
144649,1,17,167666.28
144650,3,12,152751.79
144651,2,15,184119.63
144652,68,2,38409.55
144653,4,14,157426.43
144654,13,9,56463.520000000004
144655,9,6,63871.34
144656,3,15,230164.85
144657,4,14,176916.44
144658,34,10,147531.53999999998
144659,1,11,95865.19
144660,1,11,158458.68
144661,7,11,167602.87
144662,8,13,142699.76
144663,4,12,158746.71
144664,13,7,49311.6
144665,6,17,201220.9
144666,7,8,107572.8
144667,2,9,97701.8
144668,1,5,78729.47
144669,2,13,137000.77
144670,2,11,179186.33
144671,24,12,139460.81
144672,18,12,218123.02
144673,2,17,180146.01
144674,10,10,114570.98000000001
144675,3,10,117272.51
144676,11,9,129948.92
144677,14,11,174099.56
144678,1,11,118762.65
144679,3,12,178716.25
144680,1,11,120923.23
144681,5,13,144583.37
144682,4,9,129098.28
144683,7,17,231168.25
144684,21,5,33424.94
144685,2,11,124920.95999999999
144686,30,10,117167.59
144687,47,7,93299.65
144688,15,12,123178.05
144689,10,12,143068.68
144690,1,13,171709.55
144691,4,7,66749.46
144692,3,13,184989.79
144693,11,10,147317.41
144694,3,8,103971.81999999999
144695,5,12,157345.69999999998
144696,14,16,189206.28
144697,16,8,106658.27
144698,6,10,109037.35
144699,5,14,207444.57
144700,19,17,180074.68
144701,1,15,188106.84
144702,7,11,132529.87
144703,16,15,164830.76
144704,1,13,168878.66999999998
144705,7,12,148865.49
144706,7,6,34631.520000000004
144707,1,13,170676.93
144708,6,12,95680.72
144709,5,10,109034.03
144710,6,6,60602.03
144711,14,8,83004.31999999999
144712,6,17,226769.23
144713,16,14,208133.62
144714,3,9,107105.64
144715,12,13,154242.51
144716,2,8,93917.1
144717,3,17,236143.66
144718,6,8,117436.38
144719,12,8,96063.54999999999
144720,5,8,127135.14
144721,19,9,100428.81
144722,7,12,130939.94
144723,1,7,91398.12
144724,1,11,170402.25
144725,5,9,132888.93
144726,1,12,100352.97
144727,5,11,123409.94
144728,4,12,112177.54
144729,5,11,123275.0
144730,1,10,127471.88
144731,5,10,90332.79000000001
144732,2,12,123111.2
144733,16,17,198739.38
144734,30,4,20775.300000000003
144735,16,7,73078.67000000001
144736,7,9,67218.39
144737,12,16,183409.09
144738,4,12,148420.94
144739,10,16,159695.96
144740,15,7,99487.72
144741,7,9,104723.81999999999
144742,18,10,141333.62
144743,4,17,170392.64
144744,10,13,101322.89
144745,15,12,137871.12
144746,7,13,124528.57
144747,10,18,201867.77000000002
144748,13,8,89563.13
144749,7,12,88884.76000000001
144750,13,18,176329.07
144751,17,9,134595.21
144752,1,5,61180.7
144753,16,8,142782.59
144754,5,11,144180.87
144755,7,10,143178.37
144756,23,12,154648.84
144757,3,14,189111.97
144758,6,14,196507.86000000002
144759,4,19,255572.01
144760,2,10,149887.93
144761,33,6,73283.18
144762,8,13,130045.39
144763,7,12,139761.68
144764,1,14,123250.0
144765,58,4,52577.65
144766,8,11,116033.68
144767,7,14,206463.41
144768,9,4,52051.75
144769,18,12,192281.77000000002
144770,2,18,160864.25
144771,2,18,242579.16
144772,1,9,106456.89
144773,10,11,119739.54000000001
144774,5,14,191874.97999999998
144775,5,9,98472.45
144776,2,12,172446.98
144777,4,14,209336.4
144778,15,8,83040.24
144779,17,13,161612.53
144780,4,12,101657.81
144781,5,13,152330.19
144782,4,13,127503.26999999999
144783,6,13,146777.2
144784,46,6,59768.47
144785,10,8,100834.32
144786,2,8,134879.83
144787,12,8,109865.96
144788,6,15,155244.32
144789,5,12,158419.2
144790,4,5,58785.45
144791,1,9,114241.1
144792,11,9,112101.98999999999
144793,2,13,138621.33
144794,10,11,129862.84999999999
144795,1,10,139752.28
144796,24,6,75940.78
144797,2,13,131047.78
144798,2,15,189067.94
144799,9,13,165274.39
144800,23,12,161063.7
144801,1,8,98800.12
144802,4,10,113617.62
144803,10,11,124429.33
144804,5,13,126738.72
144805,4,13,148527.66
144806,7,13,128172.58
144807,1,12,137940.51
144808,5,12,135645.21
144809,3,10,110092.31999999999
144810,12,9,111456.6
144811,11,12,160562.08
144812,2,8,98897.38
144813,2,9,123131.17
144814,1,15,234317.63
144815,7,10,137271.65
144816,7,21,229148.51
144817,14,8,96849.20999999999
144818,1,5,59025.92
144819,7,12,107197.65
144820,16,10,102640.25
144821,3,11,178763.82
144822,8,7,85453.4
144823,13,8,120298.29000000001
144824,2,10,109686.47
144825,2,10,128584.11
144826,3,16,171966.61000000002
144827,5,10,109191.39
144828,5,12,174649.6
144829,3,21,296874.57
144830,3,15,176038.9
144831,25,7,83014.03
144832,26,5,42988.36
144833,4,10,86741.81
144834,5,11,149586.01
144835,4,14,168846.41999999998
144836,5,4,56172.09
144837,2,8,100617.89
144838,14,13,178550.93
144839,1,6,50664.25
144840,2,18,282533.4
144841,3,10,81286.78
144842,3,8,115561.82
144843,12,11,114211.7
144844,4,17,212595.16
144845,2,13,134519.3
144846,10,14,157570.88999999998
144847,11,12,148721.89
144848,1,9,100248.36
144849,10,9,109171.44
144850,22,6,34716.18
144851,11,8,90042.9
144852,9,10,102623.66
144853,3,10,107004.53
144854,3,10,107288.98000000001
144855,2,6,81766.83
144856,2,11,107400.14
144857,1,17,192571.06
144858,5,17,158417.85
144859,3,15,171335.3
144860,6,8,88985.05
144861,2,8,87300.89
144862,2,14,185928.4
144863,19,10,134378.66999999998
144864,14,16,225825.9
144865,2,16,184445.76
144866,4,12,112674.97
144867,16,8,121302.98000000001
144868,3,10,99723.11
144869,12,10,142233.12
144870,1,13,135494.68
144871,5,10,109119.09
144872,4,10,164645.04
144873,1,10,98338.48
144874,8,15,155786.39
144875,13,10,139224.7
144876,15,14,227874.22
144877,1,15,166342.34
144878,9,7,117508.56
144879,11,16,161034.6
144880,1,10,117904.95
144881,1,12,125597.51000000001
144882,7,5,66816.62
144883,4,12,146219.97
144884,5,10,125365.05
144885,2,8,89746.36
144886,37,7,91541.02
144887,1,14,169991.67
144888,7,12,149104.85
144889,5,14,111068.94
144890,5,12,146820.58
144891,11,19,196816.4
144892,1,11,95006.35
144893,2,16,160053.91999999998
144894,6,12,133101.95
144895,3,10,105342.14
144896,5,10,110557.02
144897,7,12,113281.05
144898,17,14,201178.66
144899,3,14,115389.08
144900,1,13,143620.76
144901,2,16,156727.28
144902,8,13,172371.1
144903,5,10,93171.63
144904,8,8,78928.27
144905,3,13,165282.04
144906,10,10,134078.69
144907,1,12,137505.78
144908,2,15,199959.57
144909,13,8,87190.85
144910,18,6,54817.450000000004
144911,20,7,89060.01000000001
144912,7,11,156916.43
144913,7,14,165473.63
144914,10,7,99745.06
144915,10,9,100416.1
144916,1,10,62816.2
144917,4,13,129857.47
144918,9,15,165236.49
144919,10,11,120794.13
144920,4,6,63203.61
144921,2,9,113202.71
144922,27,10,103696.93000000001
144923,9,8,86011.56
144924,10,13,104500.31
144925,13,8,102309.23999999999
144926,10,11,108338.54000000001
144927,10,14,176894.27
144928,8,15,193477.55
144929,3,17,143596.89
144930,6,7,121969.04
144931,10,6,86133.3
144932,1,13,145181.04
144933,15,11,149199.23
144934,8,13,147914.71
144935,10,13,218281.43
144936,8,9,104179.96
144937,4,6,64638.77
144938,1,17,227484.36000000002
144939,2,14,213240.31
144940,5,9,86280.69
144941,1,11,135594.8
144942,4,19,290573.24
144943,1,14,187575.17
144944,2,14,182286.54
144945,11,11,141250.5
144946,3,10,131236.94
144947,1,12,152920.79
144948,1,15,184215.76
144949,6,18,224123.46
144950,4,16,161987.1
144951,35,6,90960.75
144952,3,14,198028.85
144953,1,10,138994.81
144954,10,5,50899.04
144955,22,11,153824.09
144956,8,13,148414.12
144957,10,6,89059.41
144958,7,15,157781.16
144959,1,13,182735.93
144960,7,12,125242.38
144961,1,11,158254.93
144962,13,13,195790.8
144963,25,9,103698.39
144964,5,6,63475.3
144965,9,11,127656.84
144966,2,12,135074.91
144967,8,13,143085.5
144968,5,14,239091.33
144969,3,6,79103.86
144970,16,13,218004.39
144971,3,14,216891.19
144972,17,9,136831.8
144973,20,7,62921.37
144974,5,16,170479.6
144975,16,10,84515.82
144976,2,9,122067.02
144977,7,5,81826.31
144978,20,8,76378.07
144979,13,10,107109.84
144980,13,7,87702.5
144981,1,17,188050.54
144982,2,11,160437.21
144983,2,8,96443.26
144984,4,10,115119.61
144985,1,14,160738.3
144986,7,10,147734.95
144987,3,18,191432.81
144988,17,16,194558.87
144989,1,15,185105.45
144990,1,12,145797.32
144991,7,9,150682.98
144992,3,17,210719.21
144993,3,10,87908.09
144994,26,11,133282.43
144995,6,8,64391.82
144996,9,10,114969.83
144997,31,9,98699.7
144998,11,14,112458.51000000001
144999,20,10,126518.11
145000,1,17,187966.66
145001,7,11,165348.93
145002,12,10,149271.36000000002
145003,1,16,100661.1
145004,15,13,110891.04000000001
145005,6,20,176274.09
145006,2,13,150346.47
145007,4,11,148090.37
145008,1,10,114735.69
145009,5,20,271215.04
145010,11,15,238036.84
145011,6,5,64269.81
145012,5,8,85997.29000000001
145013,5,8,116704.59
145014,8,13,155826.25
145015,3,15,159366.32
145016,15,12,155906.24
145017,3,9,106978.41
145018,7,14,195991.3
145019,1,14,209017.95
145020,3,13,108547.91
145021,2,11,155055.13
145022,6,14,149451.18
145023,2,13,162521.79
145024,14,12,204589.75
145025,12,9,77038.21
145026,10,10,121272.64
145027,16,14,162609.41
145028,10,16,203122.41
145029,5,11,91965.33
145030,2,9,86271.2
145031,6,11,148225.49
145032,5,11,126006.41
145033,20,9,130507.66
145034,5,8,103359.5
145035,20,3,40042.95
145036,1,13,151605.22
145037,4,11,137340.86
145038,12,19,259677.09
145039,1,13,88665.84
145040,4,6,49334.12
145041,2,15,209730.49
145042,3,11,129517.04999999999
145043,2,7,83561.29
145044,4,13,156681.71
145045,1,13,117811.31999999999
145046,2,9,105517.34000000001
145047,7,16,211577.63
145048,9,13,141383.58000000002
145049,2,13,158776.49
145050,1,15,166791.38
145051,3,12,148310.76
145052,16,7,105777.12
145053,8,12,137285.1
145054,7,17,251663.97
145055,5,13,144826.79
145056,1,18,266501.33
145057,3,11,113829.97
145058,4,17,153883.48
145059,18,16,220360.46
145060,38,8,111472.54999999999
145061,5,13,179673.09
145062,36,4,51967.91
145063,34,10,142058.23
145064,1,7,77739.84
145065,4,16,166926.99
145066,2,15,160532.81
145067,4,9,114897.77
145068,1,6,90568.14
145069,2,7,68344.49
145070,22,8,88750.47
145071,4,8,86056.6
145072,25,8,75523.55
145073,2,11,131778.41999999998
145074,11,12,122064.48000000001
145075,4,10,139278.88
145076,2,20,184612.89
145077,7,13,120145.56
145078,3,11,163383.06
145079,13,8,73791.70000000001
145080,23,14,197912.99
145081,4,10,87400.56
145082,11,8,67348.88
145083,16,9,116975.13
145084,17,6,75339.12
145085,4,14,194300.5
145086,17,5,54383.119999999995
145087,19,9,100606.27
145088,1,16,226531.49
145089,5,5,79325.86
145090,4,7,76438.08
145091,3,13,154840.37
145092,1,14,159925.53
145093,18,9,114203.96999999999
145094,3,10,104170.13
145095,2,18,197788.14
145096,10,11,121807.92
145097,4,12,174363.51
145098,1,19,162470.63999999998
145099,3,12,66436.03
145100,5,14,146797.79
145101,7,15,185274.85
145102,4,10,104944.95000000001
145103,14,12,84303.69
145104,1,12,138806.45
145105,15,10,144742.22
145106,1,10,121296.05
145107,13,8,126330.77
145108,7,9,117928.0
145109,8,13,158736.98
145110,39,10,118561.61
145111,11,8,140336.11
145112,4,11,135175.51
145113,2,14,172601.37
145114,5,7,71723.70999999999
145115,3,7,88149.45
145116,1,9,94948.98999999999
145117,6,15,201590.49
145118,32,8,112679.68999999999
145119,2,12,120501.33
145120,3,8,85668.48
145121,1,11,142871.45
145122,6,15,226888.35
145123,3,18,209899.33
145124,1,20,198564.5
145125,5,10,127160.4
145126,15,13,183433.88
145127,6,13,128406.97
145128,3,10,115801.53
145129,18,14,183490.7
145130,1,16,170776.81
145131,14,8,114927.92
145132,1,16,173379.32
145133,2,8,101498.95999999999
145134,3,18,227766.45
145135,10,11,137177.38
145136,4,9,118879.38
145137,14,11,156816.32
145138,2,17,232209.28
145139,14,11,144768.5
145140,15,11,156096.94
145141,12,11,127423.36000000002
145142,6,9,105667.25
145143,3,15,168144.16
145144,31,6,94646.76999999999
145145,7,13,164791.7
145146,8,11,147293.41
145147,13,9,129855.79000000001
145148,9,14,164787.86000000002
145149,15,20,223060.5
145150,19,8,92650.92
145151,7,15,145765.38
145152,40,7,62281.72
145153,2,8,109906.66
145154,4,18,224296.44
145155,19,12,139436.76
145156,5,17,198708.63
145157,9,11,134375.12
145158,11,11,147948.11
145159,3,15,153470.36
145160,1,15,154035.77
145161,4,11,163826.83
145162,7,14,157829.53
145163,3,14,201766.73
145164,20,6,75831.02
145165,16,11,132491.62
145166,24,13,91017.95
145167,6,10,130327.37
145168,46,14,196454.11
145169,2,14,141303.14
145170,16,16,239338.55
